Año	Municipio código	Municipio nombre	Intervalo renta
2015	22128	Ilche	3
2015	22129	Isábena	4
2015	22130	Jaca	7
2015	22131	Jasa	5
2015	22133	Labuerda	6
2015	22135	Laluenga	3
2015	22136	Lalueza	4
2015	22137	Lanaja	3
2015	22139	Laperdiguera	3
2015	22141	Lascellas-Ponzano	5
2015	22142	Lascuarre	4
2015	22143	Laspaúles	5
2015	22144	Laspuña	4
2015	22149	Loarre	3
2015	22150	Loporzano	4
2015	22151	Loscorrales	3
2015	22155	Monesma y Cajigar	1
2015	22156	Monflorite-Lascasas	6
2015	22157	Montanuy	5
2015	22158	Monzón	5
2015	22160	Naval	3
2015	22162	Novales	3
2015	22163	Nueno	7
2015	22164	Olvena	3
2015	22165	Ontiñena	3
2015	22167	Osso de Cinca	3
2015	22168	Palo	4
2015	22170	Panticosa	6
2015	22172	Peñalba	4
2015	22173	Peñas de Riglos (Las)	5
2015	22174	Peralta de Alcofea	4
2015	22175	Peralta de Calasanz	2
2015	22176	Peraltilla	3
2015	22177	Perarrúa	3
2015	22178	Pertusa	3
2015	22181	Piracés	3
2015	22182	Plan	5
2015	22184	Poleñino	4
2015	22186	Pozán de Vero	3
2015	22187	Puebla de Castro (La)	5
2015	22188	Puente de Montañana	5
2015	22189	Puértolas	5
2015	22190	Pueyo de Araguás (El)	4
2015	22193	Pueyo de Santa Cruz	4
2015	22195	Quicena	5
2015	22197	Robres	3
2015	22199	Sabiñánigo	6
2015	22200	Sahún	7
2015	22201	Salas Altas	3
2015	22202	Salas Bajas	4
2015	22203	Salillas	4
2015	22204	Sallent de Gállego	7
2015	22205	San Esteban de Litera	4
2015	22206	Sangarrén	2
2015	22207	San Juan de Plan	5
2015	22208	Santa Cilia	5
2015	22209	Santa Cruz de la Serós	5
2015	22212	Santaliestra y San Quílez	3
2015	22213	Sariñena	5
2015	22214	Secastilla	4
2015	22215	Seira	5
2015	22217	Sena	4
2015	22218	Senés de Alcubierre	4
2015	22220	Sesa	4
2015	22221	Sesué	6
2015	22222	Siétamo	5
2015	22223	Sopeira	5
2015	22225	Tamarite de Litera	5
2015	22226	Tardienta	5
2015	22227	Tella-Sin	4
2015	22228	Tierz	6
2015	22229	Tolva	4
2015	22230	Torla-Ordesa	7
2015	22232	Torralba de Aragón	3
2015	22233	Torre la Ribera	4
2015	22234	Torrente de Cinca	3
2015	22235	Torres de Alcanadre	4
2015	22236	Torres de Barbués	2
2015	22239	Tramaced	5
2015	22242	Valfarta	3
2015	22243	Valle de Bardají	4
2015	22244	Valle de Lierp	2
2015	22245	Velilla de Cinca	3
2015	22246	Beranuy	2
2015	22247	Viacamp y Litera	3
2015	22248	Vicién	4
2015	22249	Villanova	6
2015	22250	Villanúa	7
2015	22251	Villanueva de Sigena	4
2015	22252	Yebra de Basa	4
2015	22253	Yésero	3
2015	22254	Zaidín	3
2015	22901	Valle de Hecho	5
2015	22902	Puente la Reina de Jaca	5
2015	22903	San Miguel del Cinca	4
2015	22904	Sotonera (La)	4
2015	22905	Lupiñén-Ortilla	5
2015	22906	Santa María de Dulcis	3
2015	22907	Aínsa-Sobrarbe	6
2015	22908	Hoz y Costeán	3
2015	22909	Vencillón	4
2015	44001	Ababuj	2
2015	44002	Abejuela	1
2015	44003	Aguatón	4
2015	44004	Aguaviva	3
2015	44005	Aguilar del Alfambra	2
2015	44006	Alacón	2
2015	44007	Alba	2
2015	44008	Albalate del Arzobispo	5
2015	44009	Albarracín	5
2015	44010	Albentosa	5
2015	44011	Alcaine	3
2015	44012	Alcalá de la Selva	5
2015	44013	Alcañiz	5
2015	44014	Alcorisa	5
2015	44016	Alfambra	3
2015	44017	Aliaga	4
2015	44018	Almohaja	1
2015	44019	Alobras	2
2015	44020	Alpeñés	5
2015	44021	Allepuz	2
2015	44022	Alloza	4
2015	44023	Allueva	1
2015	44024	Anadón	2
2015	44025	Andorra	6
2015	44026	Arcos de las Salinas	5
2015	44027	Arens de Lledó	2
2015	44028	Argente	2
2015	44029	Ariño	5
2015	44031	Azaila	3
2015	44032	Bádenas	2
2015	44033	Báguena	2
2015	44034	Bañón	2
2015	44035	Barrachina	3
2015	44036	Bea	6
2015	44037	Beceite	4
2015	44038	Belmonte de San José	4
2015	44039	Bello	3
2015	44040	Berge	5
2015	44041	Bezas	2
2015	44042	Blancas	2
2015	44043	Blesa	2
2015	44044	Bordón	3
2015	44045	Bronchales	4
2015	44046	Bueña	3
2015	44047	Burbáguena	2
2015	44048	Cabra de Mora	5
2015	44049	Calaceite	4
2015	44050	Calamocha	5
2015	44051	Calanda	4
2015	44052	Calomarde	1
2015	44053	Camañas	3
2015	44054	Camarena de la Sierra	4
2015	44055	Camarillas	3
2015	44056	Caminreal	3
2015	44059	Cantavieja	5
2015	44060	Cañada de Benatanduz	3
2015	44061	Cañada de Verich (La)	3
2015	44062	Cañada Vellida	4
2015	44063	Cañizar del Olivar	5
2015	44064	Cascante del Río	3
2015	44065	Castejón de Tornos	1
2015	44066	Castel de Cabra	4
2015	44067	Castelnou	3
2015	44068	Castelserás	4
2015	44070	Castellar (El)	3
2015	44071	Castellote	5
2015	44074	Cedrillas	4
2015	44075	Celadas	3
2015	44076	Cella	4
2015	44077	Cerollera (La)	4
2015	44080	Codoñera (La)	3
2015	44082	Corbalán	4
2015	44084	Cortes de Aragón	5
2015	44085	Cosa	2
2015	44086	Cretas	3
2015	44087	Crivillén	7
2015	44088	Cuba (La)	6
2015	44089	Cubla	2
2015	44090	Cucalón	1
2015	44092	Cuervo (El)	4
2015	44093	Cuevas de Almudén	4
2015	44094	Cuevas Labradas	3
2015	44096	Ejulve	4
2015	44097	Escorihuela	2
2015	44099	Escucha	5
2015	44100	Estercuel	5
2015	44101	Ferreruela de Huerva	3
2015	44102	Fonfría	1
2015	44103	Formiche Alto	3
2015	44105	Fórnoles	1
2015	44106	Fortanete	3
2015	44107	Foz-Calanda	3
2015	44108	Fresneda (La)	3
2015	44109	Frías de Albarracín	2
2015	44110	Fuenferrada	2
2015	44111	Fuentes Calientes	4
2015	44112	Fuentes Claras	1
2015	44113	Fuentes de Rubielos	7
2015	44114	Fuentespalda	3
2015	44115	Galve	4
2015	44116	Gargallo	5
2015	44117	Gea de Albarracín	4
2015	44118	Ginebrosa (La)	3
2015	44119	Griegos	2
2015	44120	Guadalaviar	3
2015	44121	Gúdar	3
2015	44122	Híjar	4
2015	44123	Hinojosa de Jarque	4
2015	44124	Hoz de la Vieja (La)	2
2015	44125	Huesa del Común	2
2015	44126	Iglesuela del Cid (La)	3
2015	44127	Jabaloyas	3
2015	44128	Jarque de la Val	2
2015	44129	Jatiel	3
2015	44130	Jorcas	2
2015	44131	Josa	1
2015	44132	Lagueruela	2
2015	44133	Lanzuela	3
2015	44135	Libros	3
2015	44136	Lidón	3
2015	44137	Linares de Mora	2
2015	44138	Loscos	1
2015	44141	Lledó	3
2015	44142	Maicas	1
2015	44143	Manzanera	4
2015	44144	Martín del Río	4
2015	44145	Mas de las Matas	4
2015	44146	Mata de los Olmos (La)	4
2015	44147	Mazaleón	4
2015	44148	Mezquita de Jarque	4
2015	44149	Mirambel	4
2015	44150	Miravete de la Sierra	1
2015	44151	Molinos	4
2015	44152	Monforte de Moyuela	1
2015	44153	Monreal del Campo	5
2015	44154	Monroyo	4
2015	44155	Montalbán	5
2015	44156	Monteagudo del Castillo	4
2015	44157	Monterde de Albarracín	2
2015	44158	Mora de Rubielos	5
2015	44159	Moscardón	4
2015	44160	Mosqueruela	3
2015	44161	Muniesa	3
2015	44163	Noguera de Albarracín	2
2015	44164	Nogueras	3
2015	44165	Nogueruelas	3
2015	44167	Obón	1
2015	44168	Odón	2
2015	44169	Ojos Negros	3
2015	44171	Olba	4
2015	44172	Oliete	2
2015	44173	Olmos (Los)	3
2015	44174	Orihuela del Tremedal	4
2015	44175	Orrios	3
2015	44176	Palomar de Arroyos	5
2015	44177	Pancrudo	4
2015	44178	Parras de Castellote (Las)	5
2015	44179	Peñarroya de Tastavins	3
2015	44180	Peracense	2
2015	44181	Peralejos	2
2015	44182	Perales del Alfambra	4
2015	44183	Pitarque	2
2015	44184	Plou	1
2015	44185	Pobo (El)	4
2015	44187	Portellada (La)	3
2015	44189	Pozondón	2
2015	44190	Pozuel del Campo	2
2015	44191	Puebla de Híjar (La)	3
2015	44192	Puebla de Valverde (La)	4
2015	44193	Puertomingalvo	4
2015	44194	Ráfales	3
2015	44195	Rillo	2
2015	44196	Riodeva	2
2015	44197	Ródenas	3
2015	44198	Royuela	2
2015	44199	Rubiales	3
2015	44200	Rubielos de la Cérida	1
2015	44201	Rubielos de Mora	4
2015	44203	Salcedillo	4
2015	44204	Saldón	3
2015	44205	Samper de Calanda	4
2015	44206	San Agustín	2
2015	44207	San Martín del Río	1
2015	44208	Santa Cruz de Nogueras	4
2015	44209	Santa Eulalia	4
2015	44210	Sarrión	4
2015	44211	Segura de los Baños	1
2015	44212	Seno	2
2015	44213	Singra	2
2015	44215	Terriente	2
2015	44216	Teruel	6
2015	44217	Toril y Masegoso	1
2015	44218	Tormón	4
2015	44219	Tornos	1
2015	44220	Torralba de los Sisones	3
2015	44221	Torrecilla de Alcañiz	4
2015	44222	Torrecilla del Rebollar	3
2015	44223	Torre de Arcas	4
2015	44224	Torre de las Arcas	2
2015	44225	Torre del Compte	6
2015	44226	Torrelacárcel	2
2015	44227	Torre los Negros	2
2015	44228	Torremocha de Jiloca	2
2015	44229	Torres de Albarracín	3
2015	44230	Torrevelilla	3
2015	44231	Torrijas	3
2015	44232	Torrijo del Campo	3
2015	44234	Tramacastiel	3
2015	44235	Tramacastilla	2
2015	44236	Tronchón	2
2015	44237	Urrea de Gaén	3
2015	44238	Utrillas	5
2015	44239	Valacloche	2
2015	44240	Valbona	4
2015	44241	Valdealgorfa	3
2015	44243	Valdecuenca	4
2015	44244	Valdelinares	2
2015	44245	Valdeltormo	2
2015	44246	Valderrobres	5
2015	44247	Valjunquera	3
2015	44249	Vallecillo (El)	2
2015	44250	Veguillas de la Sierra	4
2015	44251	Villafranca del Campo	3
2015	44252	Villahermosa del Campo	3
2015	44256	Villanueva del Rebollar de la Sierra	2
2015	44257	Villar del Cobo	2
2015	44258	Villar del Salz	2
2015	44260	Villarluengo	3
2015	44261	Villarquemado	3
2015	44262	Villarroya de los Pinares	3
2015	44263	Villastar	4
2015	44264	Villel	2
2015	44265	Vinaceite	4
2015	44266	Visiedo	3
2015	44267	Vivel del Río Martín	1
2015	44268	Zoma (La)	5
2015	50001	Abanto	2
2015	50002	Acered	2
2015	50003	Agón	4
2015	50004	Aguarón	2
2015	50005	Aguilón	1
2015	50006	Ainzón	4
2015	50007	Aladrén	1
2015	50008	Alagón	5
2015	50009	Alarba	2
2015	50010	Alberite de San Juan	3
2015	50011	Albeta	5
2015	50012	Alborge	3
2015	50013	Alcalá de Ebro	4
2015	50014	Alcalá de Moncayo	3
2015	50015	Alconchel de Ariza	3
2015	50016	Aldehuela de Liestos	1
2015	50017	Alfajarín	5
2015	50018	Alfamén	3
2015	50019	Alforque	2
2015	50020	Alhama de Aragón	5
2015	50021	Almochuel	3
2015	50022	Almolda (La)	3
2015	50023	Almonacid de la Cuba	2
2015	50024	Almonacid de la Sierra	4
2015	50025	Almunia de Doña Godina (La)	5
2015	50026	Alpartir	2
2015	50027	Ambel	3
2015	50028	Anento	3
2015	50029	Aniñón	3
2015	50030	Añón de Moncayo	4
2015	50031	Aranda de Moncayo	2
2015	50032	Arándiga	2
2015	50033	Ardisa	2
2015	50034	Ariza	4
2015	50035	Artieda	5
2015	50036	Asín	2
2015	50037	Atea	3
2015	50038	Ateca	4
2015	50039	Azuara	2
2015	50040	Badules	3
2015	50041	Bagüés	5
2015	50042	Balconchán	7
2015	50043	Bárboles	4
2015	50044	Bardallur	3
2015	50045	Belchite	4
2015	50046	Belmonte de Gracián	2
2015	50047	Berdejo	2
2015	50048	Berrueco	3
2015	50050	Bijuesca	1
2015	50051	Biota	3
2015	50052	Bisimbre	3
2015	50053	Boquiñeni	3
2015	50054	Bordalba	3
2015	50055	Borja	5
2015	50056	Botorrita	5
2015	50057	Brea de Aragón	4
2015	50058	Bubierca	2
2015	50059	Bujaraloz	5
2015	50060	Bulbuente	2
2015	50061	Bureta	2
2015	50062	Burgo de Ebro (El)	5
2015	50063	Buste (El)	3
2015	50064	Cabañas de Ebro	4
2015	50065	Cabolafuente	5
2015	50066	Cadrete	5
2015	50067	Calatayud	5
2015	50068	Calatorao	4
2015	50069	Calcena	1
2015	50070	Calmarza	3
2015	50071	Campillo de Aragón	2
2015	50072	Carenas	3
2015	50073	Cariñena	5
2015	50074	Caspe	5
2015	50075	Castejón de Alarba	1
2015	50076	Castejón de las Armas	5
2015	50077	Castejón de Valdejasa	3
2015	50078	Castiliscar	3
2015	50079	Cervera de la Cañada	2
2015	50080	Cerveruela	4
2015	50081	Cetina	3
2015	50082	Cimballa	1
2015	50083	Cinco Olivas	4
2015	50084	Clarés de Ribota	1
2015	50085	Codo	2
2015	50086	Codos	3
2015	50087	Contamina	7
2015	50088	Cosuenda	2
2015	50089	Cuarte de Huerva	6
2015	50090	Cubel	2
2015	50091	Cuerlas (Las)	3
2015	50092	Chiprana	3
2015	50093	Chodes	2
2015	50094	Daroca	6
2015	50095	Ejea de los Caballeros	5
2015	50096	Embid de Ariza	2
2015	50098	Encinacorba	5
2015	50099	Épila	4
2015	50100	Erla	3
2015	50101	Escatrón	5
2015	50102	Fabara	3
2015	50104	Farlete	2
2015	50105	Fayón	4
2015	50106	Fayos (Los)	3
2015	50107	Figueruelas	6
2015	50108	Fombuena	1
2015	50109	Frago (El)	3
2015	50110	Frasno (El)	2
2015	50111	Fréscano	4
2015	50113	Fuendejalón	4
2015	50114	Fuendetodos	5
2015	50115	Fuentes de Ebro	5
2015	50116	Fuentes de Jiloca	3
2015	50117	Gallocanta	3
2015	50118	Gallur	5
2015	50119	Gelsa	4
2015	50120	Godojos	5
2015	50121	Gotor	3
2015	50122	Grisel	3
2015	50123	Grisén	4
2015	50124	Herrera de los Navarros	3
2015	50125	Ibdes	2
2015	50126	Illueca	5
2015	50128	Isuerre	2
2015	50129	Jaraba	4
2015	50130	Jarque	3
2015	50131	Jaulín	3
2015	50132	Joyosa (La)	4
2015	50133	Lagata	1
2015	50134	Langa del Castillo	2
2015	50135	Layana	3
2015	50136	Lécera	2
2015	50137	Leciñena	4
2015	50138	Lechón	3
2015	50139	Letux	1
2015	50140	Litago	2
2015	50141	Lituénigo	4
2015	50142	Lobera de Onsella	1
2015	50143	Longares	2
2015	50144	Longás	2
2015	50146	Lucena de Jalón	4
2015	50147	Luceni	4
2015	50148	Luesia	2
2015	50149	Luesma	1
2015	50150	Lumpiaque	3
2015	50151	Luna	3
2015	50152	Maella	3
2015	50153	Magallón	3
2015	50154	Mainar	5
2015	50155	Malanquilla	2
2015	50156	Maleján	4
2015	50157	Malón	3
2015	50159	Maluenda	3
2015	50160	Mallén	4
2015	50161	Manchones	2
2015	50162	Mara	2
2015	50163	María de Huerva	5
2015	50164	Mediana de Aragón	4
2015	50165	Mequinenza	5
2015	50166	Mesones de Isuela	3
2015	50167	Mezalocha	2
2015	50168	Mianos	3
2015	50169	Miedes de Aragón	2
2015	50170	Monegrillo	3
2015	50171	Moneva	1
2015	50172	Monreal de Ariza	3
2015	50173	Monterde	1
2015	50174	Montón	2
2015	50175	Morata de Jalón	3
2015	50176	Morata de Jiloca	2
2015	50177	Morés	2
2015	50178	Moros	2
2015	50179	Moyuela	1
2015	50180	Mozota	4
2015	50181	Muel	4
2015	50182	Muela (La)	5
2015	50183	Munébrega	2
2015	50184	Murero	3
2015	50185	Murillo de Gállego	5
2015	50186	Navardún	5
2015	50187	Nigüella	1
2015	50188	Nombrevilla	2
2015	50189	Nonaspe	3
2015	50190	Novallas	4
2015	50191	Novillas	3
2015	50192	Nuévalos	5
2015	50193	Nuez de Ebro	5
2015	50194	Olvés	1
2015	50195	Orcajo	3
2015	50196	Orera	3
2015	50197	Orés	1
2015	50198	Oseja	1
2015	50199	Osera de Ebro	4
2015	50200	Paniza	3
2015	50201	Paracuellos de Jiloca	4
2015	50202	Paracuellos de la Ribera	1
2015	50203	Pastriz	5
2015	50204	Pedrola	5
2015	50205	Pedrosas (Las)	3
2015	50206	Perdiguera	4
2015	50207	Piedratajada	4
2015	50208	Pina de Ebro	5
2015	50209	Pinseque	5
2015	50210	Pintanos (Los)	3
2015	50211	Plasencia de Jalón	3
2015	50212	Pleitas	1
2015	50213	Plenas	5
2015	50214	Pomer	4
2015	50215	Pozuel de Ariza	4
2015	50216	Pozuelo de Aragón	4
2015	50217	Pradilla de Ebro	4
2015	50218	Puebla de Albortón	1
2015	50219	Puebla de Alfindén (La)	5
2015	50220	Puendeluna	2
2015	50221	Purujosa	2
2015	50222	Quinto	4
2015	50223	Remolinos	4
2015	50224	Retascón	1
2015	50225	Ricla	3
2015	50227	Romanos	3
2015	50228	Rueda de Jalón	3
2015	50229	Ruesca	2
2015	50230	Sádaba	4
2015	50231	Salillas de Jalón	4
2015	50232	Salvatierra de Esca	5
2015	50233	Samper del Salz	2
2015	50234	San Martín de la Virgen de Moncayo	5
2015	50235	San Mateo de Gállego	5
2015	50236	Santa Cruz de Grío	3
2015	50237	Santa Cruz de Moncayo	4
2015	50238	Santa Eulalia de Gállego	3
2015	50239	Santed	3
2015	50240	Sástago	5
2015	50241	Saviñán	3
2015	50242	Sediles	2
2015	50243	Sestrica	3
2015	50244	Sierra de Luna	3
2015	50245	Sigüés	5
2015	50246	Sisamón	4
2015	50247	Sobradiel	5
2015	50248	Sos del Rey Católico	5
2015	50249	Tabuenca	2
2015	50250	Talamantes	1
2015	50251	Tarazona	5
2015	50252	Tauste	5
2015	50253	Terrer	3
2015	50254	Tierga	2
2015	50255	Tobed	2
2015	50256	Torralba de los Frailes	2
2015	50257	Torralba de Ribota	1
2015	50258	Torralbilla	1
2015	50259	Torrehermosa	3
2015	50260	Torrelapaja	2
2015	50261	Torrellas	3
2015	50262	Torres de Berrellén	4
2015	50263	Torrijo de la Cañada	2
2015	50264	Tosos	2
2015	50265	Trasmoz	3
2015	50266	Trasobares	2
2015	50267	Uncastillo	3
2015	50268	Undués de Lerda	3
2015	50269	Urrea de Jalón	3
2015	50270	Urriés	1
2015	50271	Used	2
2015	50272	Utebo	5
2015	50273	Valdehorna	3
2015	50274	Val de San Martín	2
2015	50275	Valmadrid	1
2015	50276	Valpalmas	3
2015	50277	Valtorres	4
2015	50278	Velilla de Ebro	3
2015	50279	Velilla de Jiloca	3
2015	50280	Vera de Moncayo	5
2015	50281	Vierlas	3
2015	50282	Vilueña (La)	2
2015	50283	Villadoz	3
2015	50284	Villafeliche	2
2015	50285	Villafranca de Ebro	4
2015	50286	Villalba de Perejil	3
2015	50287	Villalengua	3
2015	50288	Villanueva de Gállego	5
2015	50289	Villanueva de Jiloca	3
2015	50290	Villanueva de Huerva	2
2015	50291	Villar de los Navarros	2
2015	50292	Villarreal de Huerva	5
2015	50293	Villarroya de la Sierra	2
2015	50294	Villarroya del Campo	1
2015	50295	Vistabella	3
2015	50296	Zaida (La)	5
2015	50297	Zaragoza	6
2015	50298	Zuera	5
2015	50901	Biel	3
2015	50902	Marracos	2
2015	50903	Villamayor de Gállego	5
2014	22001	Abiego	4
2014	22002	Abizanda	4
2014	22003	Adahuesca	3
2014	22004	Agüero	3
2014	22006	Aísa	7
2014	22007	Albalate de Cinca	4
2014	22008	Albalatillo	2
2014	22009	Albelda	3
2014	22011	Albero Alto	4
2014	22012	Albero Bajo	5
2014	22013	Alberuela de Tubo	4
2014	22014	Alcalá de Gurrea	3
2014	22015	Alcalá del Obispo	4
2014	22016	Alcampell	3
2014	22017	Alcolea de Cinca	5
2014	22018	Alcubierre	3
2014	22019	Alerre	7
2014	22020	Alfántega	3
2014	22021	Almudévar	5
2014	22022	Almunia de San Juan	4
2014	22023	Almuniente	3
2014	22024	Alquézar	5
2014	22025	Altorricón	4
2014	22027	Angüés	4
2014	22028	Ansó	5
2014	22029	Antillón	4
2014	22032	Aragüés del Puerto	3
2014	22035	Arén	5
2014	22036	Argavieso	4
2014	22037	Arguis	5
2014	22039	Ayerbe	5
2014	22040	Azanuy-Alins	3
2014	22041	Azara	3
2014	22042	Azlor	3
2014	22043	Baells	3
2014	22044	Bailo	4
2014	22045	Baldellou	3
2014	22046	Ballobar	4
2014	22047	Banastás	6
2014	22048	Barbastro	6
2014	22049	Barbués	3
2014	22050	Barbuñales	4
2014	22051	Bárcabo	2
2014	22052	Belver de Cinca	3
2014	22053	Benabarre	5
2014	22054	Benasque	6
2014	22055	Berbegal	4
2014	22057	Bielsa	6
2014	22058	Bierge	5
2014	22059	Biescas	6
2014	22060	Binaced	4
2014	22061	Binéfar	5
2014	22062	Bisaurri	4
2014	22063	Biscarrués	3
2014	22064	Blecua y Torres	4
2014	22066	Boltaña	5
2014	22067	Bonansa	4
2014	22068	Borau	3
2014	22069	Broto	6
2014	22072	Caldearenas	4
2014	22074	Campo	5
2014	22075	Camporrells	3
2014	22076	Canal de Berdún	5
2014	22077	Candasnos	6
2014	22078	Canfranc	5
2014	22079	Capdesaso	2
2014	22080	Capella	5
2014	22081	Casbas de Huesca	4
2014	22082	Castejón del Puente	4
2014	22083	Castejón de Monegros	3
2014	22084	Castejón de Sos	5
2014	22085	Castelflorite	2
2014	22086	Castiello de Jaca	5
2014	22087	Castigaleu	5
2014	22088	Castillazuelo	3
2014	22089	Castillonroy	5
2014	22090	Colungo	2
2014	22094	Chalamera	5
2014	22095	Chía	3
2014	22096	Chimillas	6
2014	22099	Esplús	4
2014	22102	Estada	4
2014	22103	Estadilla	5
2014	22105	Estopiñán del Castillo	5
2014	22106	Fago	2
2014	22107	Fanlo	3
2014	22109	Fiscal	5
2014	22110	Fonz	4
2014	22111	Foradada del Toscar	4
2014	22112	Fraga	5
2014	22113	Fueva (La)	5
2014	22114	Gistaín	2
2014	22115	Grado (El)	5
2014	22116	Grañén	4
2014	22117	Graus	5
2014	22119	Gurrea de Gállego	4
2014	22122	Hoz de Jaca	3
2014	22124	Huerto	3
2014	22125	Huesca	7
2014	22126	Ibieca	2
2014	22127	Igriés	5
2014	22128	Ilche	3
2014	22129	Isábena	4
2014	22130	Jaca	7
2014	22131	Jasa	5
2014	22133	Labuerda	7
2014	22135	Laluenga	3
2014	22136	Lalueza	3
2014	22137	Lanaja	3
2014	22139	Laperdiguera	4
2014	22141	Lascellas-Ponzano	5
2014	22142	Lascuarre	5
2014	22143	Laspaúles	4
2014	22144	Laspuña	4
2014	22149	Loarre	3
2014	22150	Loporzano	4
2014	22151	Loscorrales	3
2014	22155	Monesma y Cajigar	2
2014	22156	Monflorite-Lascasas	6
2014	22157	Montanuy	5
2014	22158	Monzón	5
2014	22160	Naval	3
2014	22162	Novales	4
2014	22163	Nueno	7
2014	22164	Olvena	3
2014	22165	Ontiñena	3
2014	22167	Osso de Cinca	3
2014	22168	Palo	5
2014	22170	Panticosa	6
2014	22172	Peñalba	4
2014	22173	Peñas de Riglos (Las)	4
2014	22174	Peralta de Alcofea	4
2014	22175	Peralta de Calasanz	2
2014	22176	Peraltilla	3
2014	22177	Perarrúa	3
2014	22178	Pertusa	4
2014	22181	Piracés	4
2014	22182	Plan	5
2014	22184	Poleñino	4
2014	22186	Pozán de Vero	3
2014	22187	Puebla de Castro (La)	5
2014	22188	Puente de Montañana	5
2014	22189	Puértolas	5
2014	22190	Pueyo de Araguás (El)	4
2014	22193	Pueyo de Santa Cruz	4
2014	22195	Quicena	5
2014	22197	Robres	3
2014	22199	Sabiñánigo	6
2014	22200	Sahún	7
2014	22201	Salas Altas	3
2014	22202	Salas Bajas	4
2014	22203	Salillas	4
2014	22204	Sallent de Gállego	6
2014	22205	San Esteban de Litera	3
2014	22206	Sangarrén	3
2014	22207	San Juan de Plan	5
2014	22208	Santa Cilia	5
2014	22209	Santa Cruz de la Serós	5
2014	22212	Santaliestra y San Quílez	3
2014	22213	Sariñena	5
2014	22214	Secastilla	4
2014	22215	Seira	5
2014	22217	Sena	3
2014	22218	Senés de Alcubierre	4
2014	22220	Sesa	4
2014	22221	Sesué	7
2014	22222	Siétamo	5
2014	22223	Sopeira	4
2014	22225	Tamarite de Litera	5
2014	22226	Tardienta	6
2014	22227	Tella-Sin	5
2014	22228	Tierz	5
2014	22229	Tolva	4
2014	22230	Torla-Ordesa	3
2014	22232	Torralba de Aragón	3
2014	22233	Torre la Ribera	4
2014	22234	Torrente de Cinca	3
2014	22235	Torres de Alcanadre	5
2014	22236	Torres de Barbués	3
2014	22239	Tramaced	5
2014	22242	Valfarta	2
2014	22243	Valle de Bardají	3
2014	22244	Valle de Lierp	3
2014	22245	Velilla de Cinca	3
2014	22246	Beranuy	2
